,airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,departure_airport,arrival_airport
10864,United,505,7:00AM,5:01PM,781,5.7,3.0,2017-12-25,LGA,SFO
10865,United,506,9:33AM,2:55PM,502,7.1,3.0,2017-12-25,EWR,SFO
10866,United,506,12:45PM,6:33PM,528,7.2,0.0,2017-12-25,EWR,SFO
10867,United,506,12:45PM,8:00PM,615,7.0,3.0,2017-12-25,EWR,SFO
10868,United,509,8:50AM,5:04PM,674,0.0,3.0,2017-12-25,EWR,SFO
10869,United,510,11:50AM,8:00PM,670,6.0,3.0,2017-12-25,EWR,SFO
10870,United,510,9:00AM,8:00PM,840,6.1,3.0,2017-12-25,EWR,SFO
10871,American,512,2:20PM,7:55PM,515,7.5,3.0,2017-12-25,EWR,SFO
10872,United,512,10:30AM,7:04PM,694,5.7,3.0,2017-12-25,LGA,SFO
10873,United,512,10:16AM,7:04PM,708,6.2,3.0,2017-12-25,LGA,SFO
10874,United,512,9:33AM,6:33PM,720,6.9,3.0,2017-12-25,EWR,SFO
10875,American,513,8:30AM,6:28PM,778,7.4,3.0,2017-12-25,EWR,SFO
10876,American,513,12:40PM,10:50PM,790,7.3,3.0,2017-12-25,EWR,SFO
10877,American,513,8:30AM,6:59PM,809,7.2,3.0,2017-12-25,EWR,SFO
10878,American,513,6:15AM,5:01PM,826,7.2,3.0,2017-12-25,EWR,SFO
10879,American,516,6:29AM,11:34AM,485,6.7,3.0,2017-12-25,LGA,SFO
10880,United,516,7:50AM,2:53PM,603,7.5,3.0,2017-12-25,EWR,SFO
10881,United,516,3:00PM,11:06PM,666,6.4,3.0,2017-12-25,EWR,SFO
10882,Virgin America,517,11:50AM,7:56AM,1386,6.7,4.0,2017-12-25,EWR,SFO
10883,Virgin America,517,11:50AM,8:51AM,1441,6.6,4.0,2017-12-25,EWR,SFO
10884,Virgin America,517,8:00AM,7:56AM,1616,6.4,4.0,2017-12-25,EWR,SFO
10885,Virgin America,517,8:00AM,8:51AM,1671,6.3,4.0,2017-12-25,EWR,SFO
10886,United,520,8:50AM,5:12PM,682,0.0,3.0,2017-12-25,EWR,SFO
10887,United,520,5:15AM,1:51PM,696,6.1,3.0,2017-12-25,EWR,SFO
10888,United,522,7:50AM,5:00PM,730,7.3,3.0,2017-12-25,EWR,SFO
10889,United,525,1:10PM,9:47PM,697,6.7,3.0,2017-12-25,LGA,SFO
10890,United,529,5:15AM,11:53AM,578,6.1,3.0,2017-12-25,EWR,SFO
10891,United,529,8:00AM,2:49PM,589,6.1,3.0,2017-12-25,LGA,SFO
10892,United,529,5:15AM,12:50PM,635,6.2,3.0,2017-12-25,EWR,SFO
10893,United,529,7:00AM,2:49PM,649,6.2,3.0,2017-12-25,LGA,SFO
10894,United,529,11:00AM,7:29PM,689,0.0,3.0,2017-12-25,LGA,SFO
10895,United,529,11:00AM,7:29PM,689,0.0,3.0,2017-12-25,LGA,SFO
10896,United,529,5:15AM,1:48PM,693,6.4,3.0,2017-12-25,EWR,SFO
10897,United,529,5:15AM,1:48PM,693,6.1,3.0,2017-12-25,EWR,SFO
10898,United,529,8:00AM,5:04PM,724,6.2,3.0,2017-12-25,LGA,SFO
10899,United,529,8:00AM,5:04PM,724,6.1,3.0,2017-12-25,LGA,SFO
10900,United,542,10:06AM,9:55PM,889,0.0,3.0,2017-12-25,EWR,SFO
10901,United,544,10:30AM,6:24PM,654,5.8,3.0,2017-12-25,LGA,SFO
10902,United,544,10:16AM,6:24PM,668,6.3,3.0,2017-12-25,LGA,SFO
10903,United,545,11:50AM,8:35PM,705,0.0,3.0,2017-12-25,EWR,SFO
10904,United,545,9:30AM,8:35PM,845,0.0,3.0,2017-12-25,EWR,SFO
10905,United,547,11:50AM,9:55PM,785,6.7,3.0,2017-12-25,EWR,SFO
10906,United,548,7:50AM,2:47PM,597,6.3,3.0,2017-12-25,LGA,SFO
10907,United,548,7:50AM,5:01PM,731,6.1,3.0,2017-12-25,LGA,SFO
10908,United,548,7:50AM,5:04PM,734,7.1,3.0,2017-12-25,LGA,SFO
10909,United,553,6:20AM,2:38PM,678,5.6,3.0,2017-12-25,EWR,SFO
10910,JetBlue,554,9:45PM,1:19AM,394,8.8,4.0,2017-12-25,JFK,SFO
10911,JetBlue,554,8:18PM,11:59PM,401,8.8,4.0,2017-12-25,JFK,SFO
10912,JetBlue,554,9:29AM,1:12PM,403,8.8,4.0,2017-12-25,JFK,SFO
10913,JetBlue,554,3:49PM,7:33PM,404,8.8,4.0,2017-12-25,JFK,SFO
10914,United,554,9:25AM,3:52PM,567,0.0,0.0,2017-12-25,EWR,SFO
10915,United,558,11:00AM,7:04PM,664,0.0,3.0,2017-12-25,LGA,SFO
10916,United,558,10:00AM,7:04PM,724,6.1,3.0,2017-12-25,LGA,SFO
10917,United,559,2:45PM,9:55PM,610,0.0,3.0,2017-12-25,LGA,SFO
10918,United,560,4:17PM,9:54PM,517,7.2,3.0,2017-12-25,EWR,SFO
10919,United,561,7:39AM,2:53PM,614,6.5,3.0,2017-12-25,EWR,SFO
10920,United,561,7:39AM,5:00PM,741,6.3,3.0,2017-12-25,EWR,SFO
10921,American,562,3:30PM,9:27PM,537,7.3,3.0,2017-12-25,JFK,SFO
10922,American,562,10:00AM,5:03PM,603,7.2,3.0,2017-12-25,JFK,SFO
10923,American,562,5:00PM,12:24AM,624,7.1,3.0,2017-12-25,JFK,SFO
10924,American,562,3:30PM,12:24AM,714,7.0,3.0,2017-12-25,JFK,SFO
10925,United,562,5:55AM,2:55PM,720,7.3,3.0,2017-12-25,EWR,SFO
10926,United,566,8:30AM,4:20PM,650,6.4,3.0,2017-12-25,LGA,SFO
10927,United,566,8:30AM,4:59PM,689,5.9,3.0,2017-12-25,LGA,SFO
10928,United,570,7:50AM,12:54PM,484,8.0,3.0,2017-12-25,EWR,SFO
10929,United,571,3:00PM,12:01AM,721,7.3,3.0,2017-12-25,EWR,SFO
10930,United,574,8:11AM,4:59PM,708,6.2,3.0,2017-12-25,EWR,SFO
10931,JetBlue,576,1:05PM,9:27PM,682,7.8,4.0,2017-12-25,JFK,SFO
10932,JetBlue,576,11:45AM,9:27PM,762,7.7,4.0,2017-12-25,JFK,SFO
10933,JetBlue,576,10:49AM,9:27PM,818,7.6,4.0,2017-12-25,JFK,SFO
10934,United,576,10:06AM,9:45PM,879,6.9,3.0,2017-12-25,EWR,SFO
10935,JetBlue,579,1:59PM,10:32PM,693,7.8,4.0,2017-12-25,LGA,SFO
10936,JetBlue,579,1:55PM,10:32PM,697,7.8,4.0,2017-12-25,JFK,SFO
10937,United,580,3:00PM,8:49PM,529,6.5,3.0,2017-12-25,EWR,SFO
10938,United,581,8:00AM,6:24PM,804,5.9,3.0,2017-12-25,LGA,SFO
10939,United,581,8:00AM,7:04PM,844,5.7,3.0,2017-12-25,LGA,SFO
10940,United,583,5:55AM,4:20PM,805,6.4,3.0,2017-12-25,LGA,SFO
10941,United,583,5:55AM,4:59PM,844,5.9,3.0,2017-12-25,LGA,SFO
10942,United,586,10:30AM,7:29PM,719,6.2,3.0,2017-12-25,LGA,SFO
10943,United,586,11:35AM,8:35PM,720,0.0,3.0,2017-12-25,LGA,SFO
10944,United,588,8:50AM,6:03PM,733,0.0,3.0,2017-12-25,EWR,SFO
10945,United,595,1:30PM,9:55PM,685,0.0,3.0,2017-12-25,EWR,SFO
10946,United,599,6:20AM,1:48PM,628,6.4,3.0,2017-12-25,EWR,SFO
10947,United,599,11:50AM,7:25PM,635,6.1,3.0,2017-12-25,EWR,SFO
10948,United,599,6:20AM,2:49PM,689,6.1,3.0,2017-12-25,EWR,SFO
10949,United,599,9:00AM,7:25PM,805,6.3,3.0,2017-12-25,EWR,SFO
10950,United,599,9:00AM,9:20PM,920,0.0,3.0,2017-12-25,EWR,SFO
10951,JetBlue,603,5:59PM,1:34AM,635,7.8,4.0,2017-12-25,EWR,SFO
10952,JetBlue,609,9:56AM,9:27PM,871,7.6,4.0,2017-12-25,EWR,SFO
10953,United,613,11:05AM,9:05PM,780,7.0,3.0,2017-12-25,EWR,SFO
10954,United,613,5:55AM,4:58PM,843,0.0,0.0,2017-12-25,LGA,SFO
10955,United,614,10:16AM,6:30PM,674,6.3,3.0,2017-12-25,LGA,SFO
10956,United,622,7:39AM,4:09PM,690,6.4,3.0,2017-12-25,EWR,SFO
10957,American,625,12:00PM,6:30PM,570,7.2,3.0,2017-12-25,JFK,SFO
10958,American,625,12:00PM,7:55PM,655,7.1,3.0,2017-12-25,JFK,SFO
10959,American,625,10:00AM,6:30PM,690,7.0,3.0,2017-12-25,JFK,SFO
10960,United,629,6:00AM,2:53PM,713,5.9,3.0,2017-12-25,LGA,SFO
10961,American,631,12:00PM,9:27PM,747,6.9,3.0,2017-12-25,JFK,SFO
10962,American,631,10:00AM,7:55PM,775,6.9,3.0,2017-12-25,JFK,SFO
10963,Alaska,637,1:00PM,11:13PM,793,6.7,4.0,2017-12-25,JFK,SFO
10964,Alaska,637,11:30AM,9:58PM,808,6.6,4.0,2017-12-25,JFK,SFO
10965,American,637,11:00AM,9:37PM,817,6.1,3.0,2017-12-25,LGA,SFO
10966,Alaska,637,1:00PM,12:03AM,843,6.6,4.0,2017-12-25,JFK,SFO
10967,Alaska,637,9:15AM,8:48PM,873,6.6,4.0,2017-12-25,JFK,SFO
10968,Alaska,637,11:30AM,11:13PM,883,6.5,4.0,2017-12-25,JFK,SFO
10969,Alaska,637,11:30AM,11:13PM,883,6.6,4.0,2017-12-25,JFK,SFO
10970,Alaska,637,11:30AM,11:13PM,883,6.5,4.0,2017-12-25,JFK,SFO
10971,Alaska,637,9:15AM,9:58PM,943,6.4,4.0,2017-12-25,JFK,SFO
10972,Alaska,637,9:15AM,9:58PM,943,6.4,4.0,2017-12-25,JFK,SFO
10973,Alaska,637,9:15AM,11:13PM,1018,6.4,4.0,2017-12-25,JFK,SFO
10974,United,641,12:00PM,7:29PM,629,0.0,3.0,2017-12-25,LGA,SFO
10975,United,642,2:50PM,9:55PM,605,6.9,3.0,2017-12-25,EWR,SFO
10976,United,642,1:30PM,9:55PM,685,7.1,3.0,2017-12-25,EWR,SFO
10977,JetBlue,648,7:32AM,2:30PM,598,8.2,4.0,2017-12-25,JFK,SFO
10978,Alaska,648,1:00PM,11:28PM,808,6.7,4.0,2017-12-25,JFK,SFO
10979,Alaska,648,1:00PM,11:28PM,808,6.7,4.0,2017-12-25,JFK,SFO
10980,Alaska,648,11:30AM,11:28PM,898,6.6,4.0,2017-12-25,JFK,SFO
10981,American,649,5:00PM,11:00PM,540,7.3,3.0,2017-12-25,JFK,SFO
10982,American,649,3:30PM,11:00PM,630,7.1,3.0,2017-12-25,JFK,SFO
10983,United,654,3:00PM,12:01AM,721,5.5,3.0,2017-12-25,EWR,SFO
10984,JetBlue,654,7:32AM,5:13PM,761,7.9,4.0,2017-12-25,JFK,SFO
10985,United,655,1:30PM,6:39PM,489,7.5,3.0,2017-12-25,EWR,SFO
10986,United,655,10:20AM,3:39PM,499,7.0,3.0,2017-12-25,EWR,SFO
10987,United,655,5:55AM,12:08PM,553,6.8,3.0,2017-12-25,EWR,SFO
10988,United,655,8:50AM,3:06PM,556,0.0,3.0,2017-12-25,EWR,SFO
10989,United,655,10:20AM,5:57PM,637,6.8,3.0,2017-12-25,EWR,SFO
10990,American,655,12:00PM,11:00PM,840,6.8,3.0,2017-12-25,JFK,SFO
10991,United,657,6:00AM,1:48PM,648,6.3,3.0,2017-12-25,LGA,SFO
10992,Alaska,657,9:15AM,8:07PM,832,6.6,4.0,2017-12-25,JFK,SFO
10993,Alaska,663,1:00PM,9:15PM,675,6.9,4.0,2017-12-25,JFK,SFO
10994,Alaska,663,11:30AM,9:15PM,765,6.7,4.0,2017-12-25,JFK,SFO
10995,Alaska,663,11:30AM,9:15PM,765,6.7,4.0,2017-12-25,JFK,SFO
10996,Alaska,663,9:15AM,9:15PM,900,6.6,4.0,2017-12-25,JFK,SFO
10997,JetBlue,665,9:53AM,10:32PM,939,6.6,4.0,2017-12-25,JFK,SFO
10998,United,667,11:35AM,9:33PM,778,6.1,3.0,2017-12-25,LGA,SFO
10999,United,667,10:30AM,9:33PM,843,5.5,3.0,2017-12-25,LGA,SFO
11000,United,670,10:00AM,3:06PM,486,7.7,3.0,2017-12-25,LGA,SFO
11001,United,670,1:00PM,6:39PM,519,0.0,3.0,2017-12-25,LGA,SFO
11002,United,670,12:00PM,6:39PM,579,0.0,3.0,2017-12-25,LGA,SFO
11003,United,670,8:00AM,3:06PM,606,7.3,3.0,2017-12-25,LGA,SFO
11004,United,670,11:00AM,6:39PM,639,0.0,3.0,2017-12-25,LGA,SFO
11005,United,670,10:16AM,5:57PM,641,7.1,3.0,2017-12-25,LGA,SFO
11006,United,670,7:00AM,3:06PM,666,7.4,3.0,2017-12-25,LGA,SFO
11007,JetBlue,680,9:45AM,9:27PM,882,7.6,4.0,2017-12-25,LGA,SFO
11008,United,683,11:35AM,7:26PM,651,6.1,3.0,2017-12-25,LGA,SFO
11009,United,683,10:30AM,7:26PM,716,5.5,3.0,2017-12-25,LGA,SFO
11010,American,684,3:30PM,11:22PM,652,7.1,3.0,2017-12-25,JFK,SFO
11011,American,684,5:00PM,12:55AM,655,7.6,3.0,2017-12-25,JFK,SFO
11012,American,684,3:18PM,11:22PM,664,7.3,3.0,2017-12-25,LGA,SFO
11013,American,684,4:29PM,12:55AM,686,7.6,3.0,2017-12-25,LGA,SFO
11014,United,686,6:00AM,2:38PM,698,5.6,3.0,2017-12-25,LGA,SFO
11015,JetBlue,690,4:48PM,1:34AM,706,6.9,4.0,2017-12-25,JFK,SFO
11016,JetBlue,701,12:09PM,9:27PM,738,7.7,4.0,2017-12-25,EWR,SFO
11017,United,703,11:50AM,7:26PM,636,6.1,3.0,2017-12-25,EWR,SFO
11018,American,708,5:25PM,12:55AM,630,7.6,3.0,2017-12-25,EWR,SFO
11019,United,713,6:00AM,2:43PM,703,5.6,3.0,2017-12-25,LGA,SFO
11020,United,713,6:00AM,4:10PM,790,5.9,3.0,2017-12-25,LGA,SFO
11021,United,714,2:00PM,8:35PM,575,0.0,3.0,2017-12-25,EWR,SFO
11022,United,714,1:30PM,9:47PM,677,0.0,3.0,2017-12-25,EWR,SFO
11023,United,716,1:30PM,9:49PM,679,6.0,3.0,2017-12-25,EWR,SFO
11024,United,726,6:20AM,1:49PM,629,0.0,3.0,2017-12-25,EWR,SFO
11025,United,726,5:15AM,1:49PM,694,0.0,3.0,2017-12-25,EWR,SFO
11026,United,729,10:16AM,7:29PM,733,6.0,3.0,2017-12-25,LGA,SFO
11027,United,732,8:15AM,2:47PM,572,7.7,3.0,2017-12-25,EWR,SFO
11028,United,732,8:15AM,5:01PM,706,7.5,3.0,2017-12-25,EWR,SFO
11029,United,736,7:39AM,2:47PM,608,6.7,3.0,2017-12-25,EWR,SFO
11030,United,736,7:39AM,5:01PM,742,6.5,3.0,2017-12-25,EWR,SFO
11031,United,740,10:16AM,7:16PM,720,6.8,0.0,2017-12-25,LGA,SFO
11032,American,741,1:30PM,9:25PM,655,7.3,3.0,2017-12-25,LGA,SFO
11033,American,741,1:30PM,9:25PM,655,7.3,3.0,2017-12-25,JFK,SFO
11034,American,741,12:30PM,9:25PM,715,7.1,3.0,2017-12-25,LGA,SFO
11035,American,746,8:05AM,5:38PM,753,6.4,3.0,2017-12-25,JFK,SFO
11036,American,746,11:03AM,9:13PM,790,6.5,3.0,2017-12-25,JFK,SFO
11037,American,748,9:50AM,7:10PM,740,6.4,3.0,2017-12-25,EWR,SFO
11038,American,748,11:05AM,9:13PM,788,6.3,3.0,2017-12-25,EWR,SFO
11039,United,751,5:55AM,1:48PM,653,6.5,3.0,2017-12-25,LGA,SFO
11040,American,753,8:14AM,5:38PM,744,6.4,3.0,2017-12-25,EWR,SFO
11041,American,753,8:14AM,7:10PM,836,6.2,3.0,2017-12-25,EWR,SFO
11042,United,761,11:50AM,6:48PM,598,5.8,3.0,2017-12-25,EWR,SFO
11043,United,761,9:00AM,6:48PM,768,5.9,3.0,2017-12-25,EWR,SFO
11044,United,764,8:30AM,2:38PM,548,7.1,3.0,2017-12-25,EWR,SFO
11045,United,770,7:00AM,2:47PM,647,5.9,3.0,2017-12-25,LGA,SFO
11046,United,770,7:00AM,5:01PM,781,5.7,3.0,2017-12-25,LGA,SFO
11047,United,773,10:07AM,6:30PM,683,5.6,3.0,2017-12-25,LGA,SFO
11048,United,773,7:52AM,6:30PM,818,5.8,3.0,2017-12-25,LGA,SFO
11049,American,780,7:55AM,5:38PM,763,6.3,3.0,2017-12-25,LGA,SFO
11050,American,780,11:30AM,9:13PM,763,6.3,3.0,2017-12-25,LGA,SFO
11051,American,780,8:35AM,7:10PM,815,0.0,3.0,2017-12-25,LGA,SFO
11052,American,780,6:30AM,5:38PM,848,6.2,3.0,2017-12-25,EWR,SFO
11053,United,789,1:10PM,8:35PM,625,0.0,3.0,2017-12-25,LGA,SFO
11054,United,801,11:50AM,7:14PM,624,5.7,3.0,2017-12-25,EWR,SFO
11055,United,801,9:00AM,7:14PM,794,5.9,3.0,2017-12-25,EWR,SFO
11056,United,816,11:50AM,7:06PM,616,5.8,3.0,2017-12-25,EWR,SFO
11057,United,833,10:16AM,6:39PM,683,6.5,3.0,2017-12-25,LGA,SFO
11058,United,837,10:20AM,6:24PM,664,6.1,3.0,2017-12-25,EWR,SFO
11059,United,837,10:20AM,6:39PM,679,6.3,3.0,2017-12-25,EWR,SFO
11060,United,837,10:20AM,7:04PM,704,5.9,3.0,2017-12-25,EWR,SFO
11061,United,837,10:20AM,7:29PM,729,5.7,3.0,2017-12-25,EWR,SFO
11062,United,260,7:50PM,10:59PM,189,7.1,3.0,2017-12-25,EWR,MIA
11063,United,291,10:00AM,6:11PM,491,6.3,3.0,2017-12-25,LGA,MIA
11064,American,295,6:00AM,9:15AM,195,7.7,3.0,2017-12-25,EWR,MIA
11065,Delta,0,10:15AM,1:51PM,216,7.9,4.0,2017-12-25,LGA,MIA
11066,Frontier,295,9:20AM,10:06PM,766,3.6,2.5,2017-12-25,LGA,MIA
11067,Frontier,295,9:20AM,10:06PM,766,3.6,2.5,2017-12-25,LGA,MIA
11068,United,310,4:50PM,8:01PM,191,7.1,3.0,2017-12-25,EWR,MIA
11069,United,310,9:05PM,12:16AM,191,7.6,3.0,2017-12-25,EWR,MIA
11070,United,310,2:29PM,5:41PM,192,7.6,3.0,2017-12-25,EWR,MIA
11071,United,315,8:00AM,2:46PM,406,5.9,3.0,2017-12-25,LGA,MIA
11072,United,315,11:00AM,6:11PM,431,0.0,3.0,2017-12-25,LGA,MIA
11073,United,315,7:00AM,2:46PM,466,6.1,3.0,2017-12-25,LGA,MIA
11074,American,316,2:55PM,8:36PM,341,6.4,3.0,2017-12-25,JFK,MIA
11075,United,318,5:15AM,11:35AM,380,6.4,3.0,2017-12-25,EWR,MIA
11076,United,318,8:50AM,6:11PM,561,0.0,3.0,2017-12-25,EWR,MIA
11077,United,321,8:00AM,6:11PM,611,5.9,0.0,2017-12-25,LGA,MIA
11078,American,322,11:59AM,8:36PM,517,6.4,3.0,2017-12-25,JFK,MIA
11079,American,322,11:00AM,8:36PM,576,6.1,3.0,2017-12-25,LGA,MIA
11080,Frontier,324,10:45PM,2:12AM,207,6.3,2.5,2017-12-25,LGA,MIA
11081,United,348,9:16AM,6:16PM,540,5.3,3.0,2017-12-25,LGA,MIA
11082,American,353,10:00AM,4:03PM,363,5.9,0.0,2017-12-25,LGA,MIA
11083,American,353,10:35AM,8:40PM,605,6.2,3.0,2017-12-25,JFK,MIA
11084,United,355,5:15AM,2:46PM,571,5.9,3.0,2017-12-25,EWR,MIA
11085,American,372,9:30AM,2:46PM,316,6.4,3.0,2017-12-25,JFK,MIA
11086,American,374,2:00PM,8:34PM,394,6.1,3.0,2017-12-25,LGA,MIA
11087,American,386,6:00AM,9:10AM,190,8.1,3.0,2017-12-25,LGA,MIA
11088,American,386,11:25AM,2:36PM,191,7.8,3.0,2017-12-25,JFK,MIA
11089,American,386,1:30PM,4:44PM,194,8.1,3.0,2017-12-25,LGA,MIA
11090,American,386,1:30PM,4:45PM,195,8.1,3.0,2017-12-25,JFK,MIA
11091,American,386,7:00AM,10:16AM,196,8.1,3.0,2017-12-25,LGA,MIA
11092,American,386,6:15AM,9:33AM,198,7.5,3.0,2017-12-25,JFK,MIA
11093,American,386,12:30PM,3:48PM,198,7.7,3.0,2017-12-25,LGA,MIA
11094,American,386,7:26PM,10:45PM,199,8.1,3.0,2017-12-25,LGA,MIA
11095,American,386,8:00AM,11:20AM,200,8.1,3.0,2017-12-25,LGA,MIA
11096,American,386,5:00PM,8:20PM,200,7.8,3.0,2017-12-25,JFK,MIA
11097,American,386,8:00AM,11:22AM,202,7.7,3.0,2017-12-25,JFK,MIA
11098,American,386,11:00AM,2:23PM,203,8.1,3.0,2017-12-25,LGA,MIA
11099,American,386,3:18PM,6:43PM,205,8.1,3.0,2017-12-25,LGA,MIA
11100,American,386,5:55PM,9:22PM,207,8.1,3.0,2017-12-25,LGA,MIA
11101,American,386,3:30PM,7:00PM,210,7.5,3.0,2017-12-25,JFK,MIA
11102,American,386,4:29PM,7:59PM,210,8.1,3.0,2017-12-25,LGA,MIA
